promedio;promedio
x;y
309,4229737;124,036335
304,5361176;121,7479859
303,0866242;120,0407372
302,1825409;118,9613037
301,2855378;118,3046647
300,9238892;117,9764557
300,5695954;117,9710617
299,943985;118,0643463
299,7558442;118,03154
299,3473053;118,0948792
299,093277;118,0825158
299,0555115;118,2380143
298,8114624;118,2594071
298,5032807;118,1758156
298,461319;118,1716385
298,3433075;118,2550354
298,2875824;118,2065277
298,1486512;118,2274895
297,9394989;118,4229164
297,8919525;118,4162712
297,8525391;118,4627419
297,8882294;118,0851364
297,9025727;118,0815315
297,7036744;118,5697937
297,6882477;118,5937348
297,6665345;118,5135079
297,8770295;118,1083222
297,8763428;118,147831
297,5807648;118,5634652
297,036789;119,1545143
293,407425;117,1900864
288,5884552;114,2987213
287,0239563;113,1994896
285,8698578;112,5959664
285,1975098;112,4214935
284,8995667;112,5303231
284,7384034;112,3362312
284,6387482;112,3236809
284,4488068;112,2342987
284,3277588;112,3221093
284,2311707;112,2301521
284,1069794;112,3165932
283,8892212;112,2893791
283,8856812;112,3543969
283,8248596;112,3082657
283,6902619;112,34198
283,6294709;112,2739792
283,6049195;112,3300514
283,4461365;112,3803063
283,4649659;112,452713
283,3891449;112,4699593
283,3548737;112,4201317
283,3234864;112,4127197
283,2852936;112,3610459
283,2200165;112,3427163
283,2228241;112,3100929
282,0993805;115,2224083
276,6141052;121,4437523
271,0066071;122,1908341
267,0616913;122,7730484
265,6740723;122,9407272
264,4997406;123,1557617
263,5908966;123,795208
262,9371491;123,6445694
262,5651856;124,0134735
262,4789734;124,2282677
262,018219;124,7191353
261,9255677;124,8028641
261,6483002;125,0178299
261,5836029;125,2313347
261,5721893;125,333065
261,3534851;125,6228142
261,2571564;125,6365509
261,2255249;125,6675682
261,1817017;126,0297089
258,8864136;127,647873
253,975029;129,6140862
250,7392197;131,2016144
249,7417908;131,4566307
248,4205628;131,4339142
247,6023102;131,6422234
246,6728287;131,4397697
246,4120865;131,6008301
245,9707871;132,1028671
245,9092026;132,3064575
245,7383118;132,4628449
245,4852295;132,6149674
245,3333359;132,7078553
245,1225739;132,8137818
244,8880387;133,0701752
244,62146;133,2246094
244,6182557;133,3415146
244,4930649;133,4783631
244,718483;134,2081833
243,793602;134,8151246
239,8962021;136,1661683
235,9200211;137,8599854
234,1927185;138,4496232
233,6556015;138,8142777
233,0050278;139,5176697
232,3609619;139,7377167
231,8377304;139,9174576
231,4008789;140,4161148
230,9961853;140,7148132
230,7086487;140,9856797
230,7063675;141,0280838
230,472229;141,3236847
230,2768173;141,602478
230,3656082;141,7809448
230,3269959;141,8502732
230,2279358;141,9862519
230,0228882;142,7915344
225,7597809;145,4126587
221,6663361;147,0535812
219,4022141;148,5456238
218,6038971;149,0518188
217,7204132;149,6741867
216,9127503;149,9978562
216,3877487;150,4102249
215,8601838;150,5267105
215,9236298;151,1696625
215,3395539;151,4531403
215,2359619;151,7836533
215,0413132;152,0784378
214,7613602;152,3054733
214,522789;152,5785828
214,2580262;153,0010224
214,2150956;153,077652
214,5038071;153,726883
211,2271271;154,9541016
206,4669952;157,0419617
204,524292;159,1189804
203,2862549;159,8221512
202,5950852;160,4340668
202,1630097;160,8939743
201,8420487;161,5766373
201,7015381;162,0323487
201,5495606;162,3846207
201,397667;162,4096146
201,1667481;162,7485733
201,0705566;163,1787796
200,9504166;163,2425232
200,6561814;163,4977112
200,5445557;163,791214
200,5399857;163,9900742
200,0496063;164,294899
199,805214;164,548668
199,6482315;164,6593323
199,5374832;164,8847885
199,2720719;165,1293335
199,2141953;165,1742554
198,7492066;165,4380951
195,1246491;167,63414
192,2131424;169,1909714
190,939621;169,5772934
190,4098969;169,8649979
190,0317993;170,2096482
189,7494583;170,434517
189,4659806;170,7485046
189,1562271;171,2115784
189,1480866;171,4089432
188,8695679;171,5639496
188,6378708;171,9290314
188,5922852;172,293541
188,3682175;173,2253342
188,2955933;173,5550537
188,5571137;173,858574
188,5020142;174,0842896
188,4472656;174,4272232
188,3513489;174,5830918
188,8736954;175,2295532
188,9224472;175,210434
188,471611;175,4605561
188,8507996;175,8063355
186,5407257;176,3533707
182,7422562;178,7960205
180,6590271;178,9917526
179,6725693;179,894516
179,1696701;180,1960602
178,8524018;180,4777985
178,6755295;180,743042
178,5996628;181,1417694
178,3961869;181,512558
178,5283356;182,1725159
178,4778366;182,616684
178,403389;182,7852555
178,2303849;183,0685044
178,2043915;183,3938446
178,2207184;183,5108338
178,1108017;183,6924362
178,070137;183,8565064
177,9991608;184,1470108
177,9062958;184,3621979
180,9409409;192,0529251
177,8896103;196,6166992
176,0482254;199,0082169
175,3098603;200,1971207
175,2250977;201,1356888
175,0211106;201,9177856
175,0458145;202,7002411
174,9892426;203,4261322
174,9132996;204,1077729
174,9877167;204,731041
175,0057831;204,8445282
175,0565949;205,095337
175,1593323;205,366684
175,195816;205,6011276
175,1632843;205,9598389
175,1972656;206,3395004
175,1787491;206,5344925
174,9396668;206,4597092
175,2676239;207,0011063
175,2587967;207,0276261
175,3430481;207,3296585
175,3022003;207,4235001
175,4803696;207,6976242
175,4896088;207,7489777
175,6564026;207,9976044
176,4909134;208,7833786
176,3286362;212,6277695
173,6455536;216,55793
172,4027405;219,0336991
172,1359711;219,5611649
172,4412689;220,8367539
172,7260742;221,6730423
172,7261048;222,3374558
172,7481766;223,1366196
172,5996628;223,1908875
172,7081223;223,62117
172,6728745;223,5910568
172,8733521;224,4974747
172,8295975;224,0828705
172,8854294;224,6010361
173,0212326;224,6612778
173,5147171;225,3893967
174,0369186;225,7718125
173,7734451;225,7880478
173,8051453;226,3284378
173,7851715;226,4615708
173,8952789;226,8830796
173,9231263;227,0366592
174,1559143;227,409729
174,032219;227,4122009
174,0422669;227,5661011
179,1744309;231,4226608
177,289177;235,5290986
176,9501572;237,7373505
176,9175492;239,6932678
177,2965851;240,2879334
177,7249603;240,6599503
178,3603058;240,9228592
178,4931794;241,4973908
178,4141541;241,5435181
178,4899292;241,941124
178,708252;242,2393646
178,6920929;242,5217285
178,75737;242,7886658
179,0402604;243,9554062
179,1239929;244,0602417
179,1239853;244,0720368
179,4140244;244,4116669
181,6117554;247,5514222
183,2809677;252,7818985
184,8323517;258,6907501
184,1172562;261,0424958
184,0175553;262,4746246
184,2659073;263,5404968
184,2141342;264,1708832
184,3585053;264,6376343
184,5139008;264,6856537
184,7950745;265,1012879
184,7438202;265,9284973
185,0342179;266,0938416
185,2516022;266,359726
185,1594391;266,6117401
185,442421;266,9296875
185,9702835;267,141449
186,1243134;267,5825043
186,0451737;267,8634644
185,9899216;268,2114716
186,1574173;268,2601624
186,3801498;268,4404755
186,5321808;268,2186737
186,7782669;268,4309235
186,7291947;268,6803132
186,7984543;269,1927948
186,9311905;269,7489929
187,0989609;269,8628845
187,1895905;270,1100312
188,7519379;270,8885346
190,0039063;275,4564209
190,6141205;279,6719818
191,6458664;280,8769074
191,567482;282,0214386
191,3803635;282,9968567
191,739502;283,2647706
191,9168091;283,6677246
192,0520554;284,2188416
192,2575607;284,3961029
192,3684159;285,1099701
192,55233;285,462143
192,5423737;286,0570679
192,7472458;286,354065
192,8303681;286,8653565
192,949646;287,1105652
192,910965;287,107666
193,1365051;287,673111
193,3158112;287,7785187
193,4231491;288,0071259
193,6958924;288,355957
193,8545304;288,3769989
194,0186081;288,729538
194,8559113;289,6238403
195,5283737;293,6343231
195,8919297;296,8757325
196,2962036;298,7662048
196,2322007;299,7142487
196,2854233;300,6562347
196,2858047;301,2775116
196,4010239;301,7930146
196,8654252;302,1106262
196,8102341;302,4610138
197,4604111;303,0738373
197,5171738;303,3335877
198,3560791;303,8630066
198,5027237;304,0962067
198,2825318;304,0863342
198,216011;304,2053528
198,9281693;306,0586548
198,761139;310,3567658
199,1537781;312,3134155
200,0618439;313,0912171
200,189354;313,4151917
200,37146;313,8189392
200,5811615;314,2693024
200,6271668;314,5865937
200,5384522;314,5943299
200,6022873;315,3002319
200,8125076;315,4868164
201,1255951;315,4292145
201,1297837;315,5853425
201,3877717;315,6943817
201,4683457;315,8644257
201,5936585;315,9027863
201,6839371;315,9809418
201,7271118;316,2163392
202,1348801;316,1307831
202,1244354;316,8067322
202,2231674;317,1831818
202,4633561;317,3661499
202,5156479;317,147873
216,1396408;309,0973511
220,2327652;312,3114014
225,4967576;313,078125
226,5779953;313,8369751
227,1980743;313,9809418
227,94767;313,9004059
228,45681;313,9242859
228,7395096;313,9671784
228,8957367;313,946106
228,9763184;314,0104065
229,0689316;313,8002014
228,897377;313,7339783
228,9944306;313,7918701
229,1380539;313,7967987
229,0997315;313,7635346
229,0459061;313,8926086
229,0259934;313,8716889
229,1225891;313,9910737
229,2945633;314,0445862
229,5835114;314,1411896
229,5818863;314,2569733
230,2692032;314,1645356
230,2380677;314,1719818
230,3717728;314,171402
230,4785996;314,2520752
231,7306748;314,173584
234,6971283;314,6564026
240,3093262;314,2527466
242,4620972;315,9427796
243,6349259;316,4998932
244,6667709;316,8906555
245,0936813;317,0688324
245,2994843;317,2314453
245,6186219;317,5998078
245,90374;317,6298065
246,2484208;317,9666138
246,4035645;318,0360413
247,1102372;318,2961426
247,2424317;318,396637
247,6579514;318,430069
247,8339386;318,6102448
248,1261292;318,5566254
248,5176315;318,804123
248,5136185;318,8919373
248,8777085;318,928299
248,9751435;319,0654603
249,1172638;319,2093964
249,2075348;319,4106598
249,5109329;319,6403046
250,0376358;318,7709351
253,5436402;319,4884949
258,5936737;320,5338898
261,2027588;321,4819183
262,6095123;322,8460999
264,2073364;322,9436798
264,8141327;322,8559113
265,4372559;322,9628601
266,0638886;323,0483399
266,5697174;323,0701905
267,0384369;323,1859741
267,6128998;322,9922791
267,9953309;322,9001465
268,2269135;323,2696076
268,4842377;323,6425934
268,8594361;323,3839874
269,1480408;323,6250458
269,6009216;323,7496643
269,2971344;324,2905884
269,5774231;324,2586517
269,0543213;324,9462433
269,2272339;325,1031189
269,3411865;325,2569733
269,4622803;325,3963623
269,827179;325,6819458
270,131958;326,0756989
270,4003296;326,1236267
270,5520477;326,3113556
270,8396912;326,6799622
270,9136505;326,6564942
271,0801392;326,751709
271,0998993;326,9967652
271,2025147;327,1063691
271,6595764;326,5542755
272,0856629;326,6759796
272,308609;326,7822723
272,513794;327,0500794
272,656189;327,2368927
273,160019;327,4976044
273,1398163;327,49292
273,2427063;327,7240448
273,3018036;328,0799103
273,6220245;328,2002869
273,6999665;328,333313
273,7059784;328,5828858
273,7778168;328,6508484
274,0399781;328,8128815
274,1474762;328,9561158
274,4015808;329,1645966
274,6428833;329,4112397
274,9062805;329,3792114
275,0570526;329,4678498
275,0395203;329,591568
275,1494598;329,8007813
275,3887787;329,1472931
268,3711853;310,4149475
274,0755005;302,5469056
278,1153717;295,7636108
280,5178833;293,186142
281,1880951;291,7910309
281,7648468;290,8891449
282,0375824;290,6096802
282,1894379;289,8960724
282,4276734;289,4445191
282,4605866;289,3701477
282,7941285;289,1673279
282,9492798;288,9490815
283,0322571;288,7946015
283,2567444;288,8776093
283,2798462;288,766098
283,4174195;288,666626
283,7663727;288,8301544
284,0594177;288,7741852
283,9338532;288,5820618
285,6973572;285,3361816
289,5184174;279,8729553
291,7772675;276,3508759
292,7936402;275,2098999
293,1344452;274,6910401
293,8734284;273,7028351
294,1753998;273,2419434
294,6864624;272,7908783
294,9892273;272,4936676
295,3915863;272,2878418
295,6617737;272,0519714
296,0583038;272,0723114
296,4658814;271,9747925
296,9755554;272,1148529
297,0594025;272,1932068
297,4994049;272,0385437
295,8355866;269,9684143
298,3999176;264,1290283
302,1511078;257,3376999
304,9916992;252,2922287
305,6100159;250,2649536
306,6657257;249,26651
307,3834839;248,4155655
307,8581543;247,9814606
308,2589112;247,4086685
308,752182;246,825058
308,9017029;246,5905533
309,2502137;246,3083649
309,3481903;246,1309815
309,6702271;245,7653198
309,726532;245,775528
310,2004242;245,4310074
311,0973206;241,6783905
313,4545899;234,8424988
316,7903748;228,1389694
317,8821411;225,3570099
318,7246857;223,671669
319,5656281;222,1097565
319,8793793;221,1401062
320,4566651;220,4732971
320,9374237;219,9560776
321,1890564;219,4556275
321,4114075;219,1118546
321,4829407;218,7204285
321,6043702;218,5903092
321,8907166;218,2458802
322,0966339;218,0285721
320,6060028;217,2924423
321,8833924;209,958786
322,7322998;200,1242447
324,1075592;192,5950547
324,772171;189,580597
324,9674378;188,1975022
325,3548431;187,0524674
325,2286225;186,1200562
325,3500367;184,9573212
325,416153;183,89711
325,7278443;182,7951355
325,8656311;181,9810639
326,0979004;181,4699097
326,4423218;181,1040421
326,5959015;180,7269287
327,2572327;180,5819168
327,4369202;180,3047867
327,6532898;180,2843399
327,7618561;179,9250717
327,7332154;179,8608628
327,8186646;179,8683701
327,7843018;179,7405854
327,9609375;179,4971466
328,050232;179,3092728
327,8638001;178,8200302
328,2064056;173,9825058
328,9612885;168,2266083
329,4704895;164,1506806
329,4962311;162,9574051
329,6018524;162,3565674
329,678238;162,0315705
329,6504212;161,7104493
329,7060089;161,4648743
329,69487;161,1151429
329,7862549;161,0429611
329,8542633;160,8758927
329,9712372;160,6677399
329,9559631;160,2970581
329,879303;160,2494507
329,9539185;160,2034378
330,1296997;160,2068329
329,9660339;160,0316086
330,6051788;159,9223481
330,431305;155,1982575
331,7939301;148,6987381
332,0743714;141,8568497
331,9734497;139,0294037
332,4020081;137,8325043
332,5394592;136,8415604
332,5959626;136,3119125
332,709137;135,8033753
332,8562775;135,512497
333,0828247;135,0896072
333,0809327;135,0431747
333,4752045;135,4809876
333,3262177;135,2993164
333,3995209;135,2983246
333,5380554;135,2794342
333,600235;135,1084366
333,6813202;135,0728379
332,5045014;134,2886048
332,7314301;127,669384
333,9875184;119,4366723
334,1233979;114,9548454
333,885376;112,6864014
333,9250031;111,6281395
333,96138;110,4060402
333,9481812;109,799305
333,8415527;109,1248017
333,7037507;108,4481469
333,6152955;107,7992134
333,5437165;107,6954804
333,595871;107,4247704
333,618042;107,1832733
333,7052307;107,1918678
333,7838745;106,9912796
333,685257;107,0172119
333,673645;106,9801064
333,5567322;106,7354279
333,5636139;106,728653
333,7237091;106,7295876
333,7207947;106,7208634
333,8161927;106,6511955
333,776886;106,6215973
333,8403931;106,5197792
333,855896;106,4561119
333,8470001;106,4716759
333,8365937;106,4979554
333,9037171;106,5635758
333,9301453;106,5918236
333,8205109;106,5859947
333,8922272;106,5957413
333,9420776;106,7394066
330,5100403;108,1036835
320,8863373;110,494381
318,6791687;106,3240052
316,1966095;104,2178993
315,2663269;103,3119354
314,718628;103,3339043
313,8994904;103,3362847
313,7601929;103,1972199
313,3960571;103,1754303
313,376358;103,2905503
313,149353;103,2858696
313,123764;103,2702599
313,0526276;103,2378579
313,0677948;103,3364105
313,0115815;103,4640694
312,8699494;103,4799576
312,6956177;103,458561
312,6439514;103,5122452
312,7250824;103,5429421
312,372879;103,8943825
309,3120575;101,8001594
305,1233063;97,20023728
304,0186615;94,70431519
303,3820343;93,97032166
303,1482392;93,54917145
302,8647614;93,34061051
302,7203675;93,13042069
302,4998475;92,96329117
302,3264771;92,84705735
302,294693;92,8479805
302,1758271;92,72684097
302,0829926;92,62604523
302,0214386;92,58007431
301,9699097;92,56884003
302,0236206;92,60179138
302,0160523;92,53321457
301,9508972;92,51213074
301,9450989;92,42817307
301,8807221;92,46585083
301,839386;92,49349976
301,7955323;92,56343079
301,7575989;92,64735794
301,708252;92,59949112
300,3847657;96,59953308
292,5217591;98,67809295
285,9496307;97,63057329
282,3080292;96,77141192
280,7021942;96,34394074
279,1504364;96,21369171
278,3219757;96,11660767
277,4989624;95,98268509
276,8612976;96,09730912
276,2244873;96,29512787
275,754303;96,23523713
275,6529541;96,26916504
275,2379913;96,24125672
275,1576081;96,27926254
274,7103577;96,5172844
274,5323029;96,63225556
274,4080963;96,67896652
274,3846283;96,71157454
274,2325745;96,93479918
274,1851044;96,97753904
274,0774079;96,96596911
274,0741577;97,08992003
273,9065247;97,13471604
273,9075318;97,20776366
273,981659;97,76329041
270,4938812;98,04167559
267,512436;97,53354263
265,3582153;96,87640002
263,7132874;96,80234527
263,0936432;96,7804375
262,5347748;96,80333329
262,347702;96,86487961
262,0119171;96,90953066
261,9273682;96,85528949
261,8351899;96,83532333
261,6079559;96,88005445
261,5154114;96,96231461
261,4320374;96,97191619
261,343277;97,22162245
261,2462006;97,22926712
261,0784455;97,29320906
260,9069977;97,32253645
260,6882782;97,26524355
260,7305298;97,27977753
260,6400452;97,30938719
259,9759064;97,4407196
259,9004517;97,39075089
259,88414;97,4237747
259,7719879;97,42506791
259,6590881;97,48977281
259,512619;97,75690459
259,5381623;97,93265532
259,6997223;97,77647781
259,8073731;97,79178236
260,2842408;97,69417191
260,4159241;97,73470306
260,423523;97,9595146
260,6562806;98,02290724
260,7219849;98,00006868
260,7199402;98,10737231
260,7317352;98,28901674
260,750885;98,26597595
260,8514099;98,35892489
260,9755249;98,51052855
258,2854462;101,1228333
254,173523;101,170929
248,6590119;100,7166977
246,5247116;100,5787926
245,6438522;100,4844666
244,9976502;100,7276611
244,4491272;100,8533134
244,1247559;101,0177994
243,9258423;100,9766617
243,4019165;101,1691589
243,3806;101,2192574
242,9510422;101,365406
242,9444962;101,4369469
242,7987519;101,4416313
242,4762726;101,6518364
242,3277131;101,6727028
242,1171418;101,7500877
241,9441529;101,7839851
241,9460144;101,8018341
242,0935593;101,8222199
241,9645768;101,8182411
242,1049958;101,964798
242,0924835;101,9532776
242,1542282;102,718422
242,1273117;102,7151947
242,1514359;102,8637543
241,9713822;105,6062699
239,4275055;106,4625245
236,7032166;109,8750496
230,8991089;111,2582855
227,6753845;111,6421051
225,9209442;112,6953011
225,2703476;113,7548943
224,7473221;114,0485268
224,5596848;114,4330979
224,2397843;114,3806801
224,4385376;113,9151039
224,2095871;113,9882965
223,8195419;114,3506126
223,7041092;114,4639168
223,5947113;114,5776672
223,2972031;114,7524872
223,2796249;114,8045464
223,1078873;114,9759102
223,1141205;114,9852448
222,8439484;115,1301994
222,8418274;115,2759629
222,7266006;115,4747696
222,6995773;115,4883308
222,6709061;115,5319939
222,5468522;115,6496391
222,5392533;115,5753899
222,4580078;115,7540436
225,4449692;124,6276932
220,7725754;128,9496231
216,2789841;133,2159729
214,0730972;135,5291367
213,0706482;136,2757721
212,5908051;136,9781495
212,004097;137,8438568
212,0269623;138,145958
211,7042389;138,5391998
211,5955582;139,1301117
211,4789886;139,4476624
211,4242325;139,711937
210,9872208;139,9907074
210,8380127;140,1950836
211,1992798;140,5344544
211,0392609;140,6547547
210,9085312;140,9507294
210,9545746;141,197937
210,7984848;141,3584519
210,8853531;141,4998627
210,8609085;141,7566605
210,8636703;141,8167267
210,9312897;141,9237213
210,9405365;142,1480484
210,8391724;142,225792
211,0034333;142,272049
211,2512284;142,8527909
210,337944;146,3711701
207,928032;149,8174362
206,7948075;151,7633515
206,3699265;152,5402222
205,5792084;153,3995209
205,7323075;154,0678025
205,5256119;154,9175339
205,4295349;155,3035507
205,2045365;155,6394348
205,1399842;155,8035889
204,9616318;156,0828247
204,6891251;156,9755402
204,9220276;157,0971451
204,7363053;157,2304154
204,5862274;157,6212158
204,4643402;157,7946167
204,5214157;158,0863876
204,5133438;158,4787903
204,4437485;158,6786957
204,3888855;158,8917389
204,3376694;159,4365921
204,0893936;159,5076752
204,1738129;159,6428528
204,3978577;159,8177033
204,4463272;159,8756028
204,471611;160,1056442
204,5070725;160,2779846
204,5526734;160,3127518
204,5637513;160,3992081
204,6001358;160,5895691
204,734169;160,6908417
209,9079285;163,1217804
211,7189942;168,3771439
210,3149567;171,3457565
210,4160919;173,0119095
210,6331024;173,9102936
210,6403351;174,9254837
210,9499588;175,4437104
211,0618515;175,7365342
211,1180954;175,966507
211,1826706;176,416481
211,4146958;176,5869293
211,5334778;176,4875336
211,644043;176,7521286
211,7668;176,8537064
211,7999497;177,6843415
211,7090073;177,9257965
212,0317841;178,0408555
212,9810791;177,9533539
216,9186859;181,1710358
215,7191391;185,9910431
216,2764588;189,5588684
216,7466049;191,4219361
217,8984681;192,9062119
218,3136216;193,6969681
218,7233811;193,857193
218,8776932;194,4608841
218,9217987;194,5296021
218,7563095;195,11763
218,9246979;195,6684037
218,9312134;196,3467178
218,9783325;196,8910065
219,0863037;197,0621033
219,3771439;197,0476685
219,2774429;197,7319489
219,4703064;197,6611939
219,3750687;198,251854
220,6894074;197,2601548
224,3605194;199,5657654
225,7682419;206,2570877
226,6596298;210,9060364
226,8107758;211,7765274
227,2434311;212,6528626
227,8546601;213,6693497
228,4235687;214,2140885
228,3625717;214,656456
228,7093735;215,0247269
228,6703263;215,518158
228,6945725;215,9194642
228,7934952;216,0233536
228,9922791;216,513916
229,4045563;216,9446259
229,5187149;217,3782349
229,6492462;217,9106827
229,709282;217,6256562
229,9037171;218,6502457
229,9148102;219,2868271
230,5044785;219,8339234
230,4639435;220,1120606
230,5428772;220,5396195
230,6356354;220,8051834
230,5820466;221,1152421
230,864357;221,2505646
230,867775;221,3093338
230,6813049;221,6222687
230,8542405;221,693985
231,1044388;222,2222366
231,2734604;222,7130204
232,3301163;223,9807511
234,0727921;226,4153977
234,5185471;228,310173
234,9538498;228,8426056
235,0206604;229,5487671
235,079712;230,1191101
235,1352844;230,1356125
235,7319031;230,4858399
235,7222061;230,6593018
237,3160782;230,6996689
237,4192887;230,7623749
237,2677612;231,4774475
237,471222;231,5751572
237,629921;231,9444199
237,2892838;232,0425568
237,2259751;232,3288727
237,4744339;232,504242
237,8790513;232,4070206
237,7958679;232,5198593
238,5728378;232,7510148
238,5044098;232,8038941
238,6827774;232,9022904
238,9557724;233,2197266
238,9019089;233,5833664
244,0128555;231,8429871
247,0462036;234,1441727
249,7212677;239,0291214
250,8594132;240,3503037
251,6985245;240,975319
252,1032105;241,1660233
252,6981125;241,5155029
253,31279;241,4747086
253,2952347;242,6134186
253,4104996;242,6620255
253,4271698;243,1268921
253,7386246;243,2217026
253,8291932;243,3265381
254,3079987;243,1951523
254,7499543;243,0895691
254,9627152;243,0681152
254,9539109;243,4790955
255,2952347;243,5990143
255,2114487;243,5131302
255,710556;243,5142517
255,6204224;243,6293717
255,6724244;243,9062042
256,0551605;244,0222168
256,2111664;244,2732315
260,2069245;242,1687317
263,1347504;243,8314972
267,2679291;246,2984543
269,2261353;247,7823639
270,3356323;248,2496033
271,1205444;248,5439682
272,3777618;248,3681259
272,5835419;248,6285706
272,8940277;249,4902878
273,079773;249,5130234
273,3519287;249,7502289
273,7265015;249,6423722
273,9335328;249,8773194
274,2219544;249,9428101
274,3710022;250,2229615
274,4483643;250,1440888
274,5968171;250,1278382
274,8044129;250,3679123
274,9016114;250,3514404
275,1051789;250,5141525
275,1489716;250,6254654
275,3567047;250,7578736
275,7281037;250,9753266
276,2352753;251,302536
278,4322815;242,6008988
285,9917603;242,0860443
290,5249329;242,7021485
293,0207367;243,1322709
294,2315674;242,9147568
295,0414734;243,1067581
295,6686402;243,6396256
296,2948151;243,4957428
296,748581;243,4281464
296,7045899;243,418457
296,950882;243,6013031
297,5052033;243,7019501
297,6727295;243,7508621
297,9013519;243,8275986
298,1251221;243,8913651
298,4400483;243,9698486
298,4419251;244,132515
298,5621948;244,2754441
301,1111145;243,1213913
305,4776612;242,0700226
310,3858643;241,4915924
312,524643;242,3331986
313,4111786;242,0638962
314,4501648;242,1411057
315,4032746;242,2362595
315,8942871;241,9839631
316,767334;241,7154465
317,221222;241,8457947
317,6637116;241,7589111
317,7808228;242,0473099
317,9876709;242,2704773
318,5110016;242,2103424
318,8337098;242,5226365
319,0993958;242,5661697
319,4228516;242,5191422
319,6625366;242,4649048
319,9421998;242,5400009
320,3018189;242,4349976
319,8404389;242,7016068
319,9806671;242,6794815
321,3815003;242,8051911
326,8103943;242,934372
331,049469;243,5278702
332,7308197;242,8643417
333,6939392;242,6921082
334,5097809;242,7978516
335,3553162;242,959053
335,606186;243,321167
336,4430084;243,2174683
336,6634827;243,2877732
337,0323029;243,3116074
337,2562561;243,3626557
337,2904358;243,4331589
337,522461;243,5376663
337,5763855;243,7115173
337,6533814;243,596695
337,8106079;243,9005509
338,1792298;244,2228012
338,1941071;244,4942399
338,4797516;244,5549622
338,8231659;244,8132553
338,8614044;245,0302124
338,8261414;244,9211503
339,1235199;245,2471238
338,8378296;245,1463776
339,1138764;245,4689789
339,2517243;245,4065781
339,063797;245,4773331
339,2487946;245,8953858
337,1847992;241,2733765
329,659729;226,1888581
331,6186982;218,1264801
336,525238;212,2202606
337,2333984;209,2002411
337,5463257;207,7641907
337,5773774;206,7798615
337,7447357;206,0066834
337,9473572;205,2673569
337,6824189;205,274025
337,6248017;204,7038956
337,577652;204,6167832
337,615448;204,5367661
337,6341553;204,5052567
337,6950836;204,4539566
338,2096253;203,2672196
340,4590912;196,5534363
343,1485748;190,4990845
343,2543335;187,7551651
343,91539;186,1597748
344,4365998;184,7837143
344,5283051;183,8715134
345,2277222;182,9024811
345,314682;182,4231491
345,4786682;181,9629974
345,6499939;181,6906052
345,6984406;181,031311
345,7741852;180,9229202
345,9702301;180,6751862
346,0028687;180,5119019
346,2242279;180,2794724
346,3476563;180,333046
346,2517548;180,0369797
346,5150147;180,2058105
346,3670807;179,797638
346,3750763;179,7979889
339,9007569;179,3517533
336,7559052;174,9641647
335,3583984;168,3757553
334,6213837;164,8594055
334,2800446;163,3931427
334,1248932;162,9456482
333,9331665;162,5935669
333,6231232;162,0683289
333,5901184;161,8837128
333,6008301;161,6323395
333,3604737;161,3116837
333,3559418;161,2303849
333,3674011;161,142273
333,2566834;161,0583497
333,2077942;161,0237503
333,2696076;161,0403443
333,2653504;161,0440903
333,2668;160,9880371
333,2476502;160,9724198
333,2440796;160,9895172
333,3503418;161,0093842
333,3613739;161,0486908
333,262207;161,2427445
333,2522736;161,2616577
333,2411347;161,3160172
332,2707672;158,088562
330,7821808;152,3334274
329,7757263;148,1749268
328,908783;146,5673294
328,7298584;146,0468598
328,6753998;145,534729
328,7387238;145,3695145
328,7648316;145,1274872
328,6724396;145,1259766
328,5421753;144,7958222
328,5511475;144,7958756
328,5553589;144,8065262
328,5443878;144,7448655
328,4730225;144,7053376
328,4924317;144,6581955
328,5272369;144,6434403
328,5147553;144,6298676
328,493042;144,6778717
328,5030823;144,6787644
328,4853058;144,7024384
328,465744;144,6842881
328,6217194;144,8959427
328,5888977;144,8519745
328,6428528;144,8551789
328,6842652;144,89357
328,6449433;144,9291382
328,4961853;144,9930726
328,6286621;145,1038208
328,650177;145,1070862
328,638443;145,1797867
328,5968018;145,3016816
325,3979187;146,8632584
321,739563;141,6248779
319,702301;137,4143295
319,3493805;136,2429352
318,9260101;135,6581268
318,2267456;135,2535935
318,2176361;135,0191269
317,9981537;134,6026841
317,8670502;134,745018
317,8261261;134,596077
317,6394501;134,6055222
317,6079254;134,5216904
317,4958954;134,5877304
317,6846466;134,2510529
317,3707886;134,2325745
317,3812714;134,2652283
316,4795532;134,4772644
314,3774567;130,1530838
310,9824829;125,0247383
308,4717255;122,535492
307,5682221;121,7703171
307,3652039;121,2308007
306,9107056;120,7782478
306,7250519;120,5295029
306,5289154;120,0195847
306,4584351;119,9393769
305,984787;119,9132996
305,9281006;119,8385201
306,1734619;120,054802
306,0764618;120,001564
305,9888764;119,8630028
305,936081;120,0205116
305,8965149;120,0177575
305,8994446;120,0868645
304,3090821;117,2534905
300,7039337;112,3983422
298,6812439;109,1831017
297,8024598;108,1903878
297,2611542;107,6744461
296,4629822;107,2894631
296,387085;107,0784798
296,0844422;106,8722992
296,0402375;106,8033066
295,9184418;106,7555771
296,1474762;106,8694687
296,0418091;106,8243103
295,9696351;106,756836
295,8950196;106,7218895
295,855423;106,7391816
295,8196564;106,7311478
295,9342194;106,7145119
295,8979187;106,7174912
295,8777771;106,7116928
